ts,y_true,mu_pred
2018-01-16 00:00:00+00:00,0.008112873027979361,-0.018098864617304602
2018-01-17 00:00:00+00:00,-0.0024436523697719537,-0.017424795980227673
2018-01-18 00:00:00+00:00,0.045737003132394705,-0.017497174646191268
2018-01-19 00:00:00+00:00,0.10927147038888485,-0.013234193333303779
2018-01-20 00:00:00+00:00,-0.10448814913361737,-0.008169412760441246
2018-01-21 00:00:00+00:00,-0.06911213271797756,-0.00952944316654695
2018-01-22 00:00:00+00:00,0.0036300037587384537,-0.006900728603421001
2018-01-23 00:00:00+00:00,0.04974665754802565,-0.006719155803418702
2018-01-24 00:00:00+00:00,-0.015513561588170077,-0.005595897502407392
2018-01-25 00:00:00+00:00,-0.0077496753105048555,-0.006569172748695202
2018-01-26 00:00:00+00:00,0.03561049430441798,-0.011193769073186777
2018-01-27 00:00:00+00:00,0.0332879848959351,-0.009570686324291585
2018-01-28 00:00:00+00:00,-0.05439509158249756,-0.005713845354551915
2018-01-29 00:00:00+00:00,-0.09439858760924658,-0.007913059375675354
2018-01-30 00:00:00+00:00,0.0046378199753878135,-0.006285789199662678
2018-01-31 00:00:00+00:00,-0.10883108990254975,-0.009286872097429661
2018-02-01 00:00:00+00:00,-0.0388488171614263,-0.011996641891856667
2018-02-02 00:00:00+00:00,0.036182797328356386,-0.016230210404387838
2018-02-03 00:00:00+00:00,-0.11691913886065741,-0.01559582632883216
2018-02-04 00:00:00+00:00,-0.1649796637633152,-0.019668763872830435
2018-02-05 00:00:00+00:00,0.09768501368551519,-0.028825170702803354
2018-02-06 00:00:00+00:00,-0.0069686875933516745,-0.02588144797306342
2018-02-07 00:00:00+00:00,0.024056254565827828,-0.024319524114981696
2018-02-08 00:00:00+00:00,0.10940012537559518,-0.02095028238607323
2018-02-09 00:00:00+00:00,-0.017417198432918113,-0.016314682804931747
2018-02-10 00:00:00+00:00,-0.05666101093024345,-0.017992938629225637
2018-02-11 00:00:00+00:00,0.0989934683256255,-0.015992115192975314
2018-02-12 00:00:00+00:00,-0.04163900046148683,-0.013997539225949727
2018-02-13 00:00:00+00:00,0.10126438517398562,-0.01642569819286974
2018-02-14 00:00:00+00:00,0.05658040964951283,-0.011445861012120131
2018-02-15 00:00:00+00:00,0.0158623806909155,-0.009775774343553518
2018-02-16 00:00:00+00:00,0.08302780550417488,-0.0022679456642140878
2018-02-17 00:00:00+00:00,-0.0612730128352883,0.0001486650608244775
2018-02-18 00:00:00+00:00,0.07149725369905191,-0.0017490562445147595
2018-02-19 00:00:00+00:00,0.004293647239373755,-0.0009180804197838819
2018-02-20 00:00:00+00:00,-0.07058749628237315,-0.004304461811703595
2018-02-21 00:00:00+00:00,-0.06190638874009302,-0.003210892364889265
2018-02-22 00:00:00+00:00,0.032095696112001804,-0.002978449010763957
2018-02-23 00:00:00+00:00,-0.04404423244020528,-0.0020602008703361073
2018-02-24 00:00:00+00:00,-0.010838857005756708,-0.0050857134506016215
2018-02-25 00:00:00+00:00,0.0737503929610206,-0.004934916528588287
2018-02-26 00:00:00+00:00,0.023457690816911736,-0.002305882068216498
2018-02-27 00:00:00+00:00,-0.023190388304421106,-0.0026979079871683126
2018-02-28 00:00:00+00:00,0.055857385947900795,-0.004519790993631416
2018-03-01 00:00:00+00:00,0.010838486719455531,-0.0009632594603927592
2018-03-02 00:00:00+00:00,0.0378191028154955,0.00243148487279118
2018-03-03 00:00:00+00:00,0.004396973420938366,0.0035018488353752986
2018-03-04 00:00:00+00:00,-0.005311519300983392,0.007154367007100722
2018-03-05 00:00:00+00:00,-0.06655627045932455,0.008236215325179526
2018-03-06 00:00:00+00:00,-0.07823839517044462,0.004922051848157559
2018-03-07 00:00:00+00:00,-0.06658406963284946,0.006169817773648295
2018-03-08 00:00:00+00:00,-0.0048263101126284624,0.009343869197211705
2018-03-09 00:00:00+00:00,-0.05077207700814945,0.006037052300497394
2018-03-10 00:00:00+00:00,0.08345736243611412,0.004624039738729723
2018-03-11 00:00:00+00:00,-0.04310680129324851,0.006540204508738959
2018-03-12 00:00:00+00:00,0.002041426556296244,0.0016206262290988397
2018-03-13 00:00:00+00:00,-0.11328497041551877,0.002248323809396077
2018-03-14 00:00:00+00:00,0.00865036001644981,0.00042174447116138936
2018-03-15 00:00:00+00:00,0.0023053186445256557,-0.002492549345263633
2018-03-16 00:00:00+00:00,-0.0541264105387409,-0.0010749906644245205
2018-03-17 00:00:00+00:00,0.04561449986886501,-0.006087596977738279
2018-03-18 00:00:00+00:00,0.04884952639645057,-0.006441336002920467
2018-03-19 00:00:00+00:00,0.03540979355182472,-0.005377234528548368
2018-03-20 00:00:00+00:00,-0.0028075352046723623,-0.006913299430237082
2018-03-21 00:00:00+00:00,-0.018412710167135415,-0.005027316280862375
2018-03-22 00:00:00+00:00,0.01987815248285507,-0.007927637695900675
2018-03-23 00:00:00+00:00,-0.040265939888987745,-0.007424911720304505
2018-03-24 00:00:00+00:00,-0.009015745963031563,-0.006446796997937233
2018-03-25 00:00:00+00:00,-0.040467134614262434,-0.004740647230935251
2018-03-26 00:00:00+00:00,-0.04253315653105183,-0.007081383705976032
2018-03-27 00:00:00+00:00,0.019535947550117783,-0.007032639321809792
2018-03-28 00:00:00+00:00,-0.11437878800473733,-0.006052806916781583
2018-03-29 00:00:00+00:00,-0.03588372967026032,-0.012121490173741516
2018-03-30 00:00:00+00:00,0.012159282162466312,-0.014035729544295453
2018-03-31 00:00:00+00:00,-0.016146619389951766,-0.012895417593750697
2018-04-01 00:00:00+00:00,0.03504429913185447,-0.015218127443358844
2018-04-02 00:00:00+00:00,0.048305487829903626,-0.014437294784894363
2018-04-03 00:00:00+00:00,-0.08583488829500219,-0.014099024300558616
2018-04-04 00:00:00+00:00,-0.003735577645429089,-0.01700972951720186
2018-04-05 00:00:00+00:00,-0.025333107675319155,-0.016958892689603336
2018-04-06 00:00:00+00:00,0.043632297701988065,-0.015629113244958
2018-04-07 00:00:00+00:00,0.017565746540391558,-0.011697800571653719
2018-04-08 00:00:00+00:00,-0.034100075718871636,-0.008983290372516913
2018-04-09 00:00:00+00:00,0.008979543142650925,-0.009927605392073144
2018-04-10 00:00:00+00:00,0.015929090097948517,-0.008000133774305388
2018-04-11 00:00:00+00:00,0.1304830873003553,-0.010178465140052667
2018-04-12 00:00:00+00:00,-0.0057707523435404084,-0.004578791314452544
2018-04-13 00:00:00+00:00,0.01531861438260762,-0.004830797085415017
2018-04-14 00:00:00+00:00,0.0435423780251849,-0.0006822943499915849
2018-04-15 00:00:00+00:00,-0.0353363699242184,0.0004432546180321277
2018-04-16 00:00:00+00:00,-0.022559035249718917,-0.0007709934003144549
2018-04-17 00:00:00+00:00,0.03587128166057241,0.00024730902836367363
2018-04-18 00:00:00+00:00,0.012765354792547257,-6.698833319415228e-05
2018-04-19 00:00:00+00:00,0.06760445539741866,-0.0012309938688039367
2018-04-20 00:00:00+00:00,0.006564174841322767,-0.00019245638991380947
2018-04-21 00:00:00+00:00,-0.014494390964488346,0.000109856837376356
2018-04-22 00:00:00+00:00,0.01658970964796147,0.00023625423101013241
2018-04-23 00:00:00+00:00,0.0739778829272808,0.00013017542988453238
2018-04-24 00:00:00+00:00,-0.08116955625089872,0.003815460036860937
2018-04-25 00:00:00+00:00,0.04367811806931954,0.0014879177695103836
2018-04-26 00:00:00+00:00,-0.03857727677528722,0.00420228075930335
2018-04-27 00:00:00+00:00,0.04738790645744295,0.004329889783682854
2018-04-28 00:00:00+00:00,0.0075665091640679805,0.005228340071015924
2018-04-29 00:00:00+00:00,-0.018536818726452964,0.009162059334525774
2018-04-30 00:00:00+00:00,-0.019056680995626962,0.009721637106906655
2018-05-01 00:00:00+00:00,0.019254584623695337,0.008714670553419776
2018-05-02 00:00:00+00:00,0.052877274267460805,0.00985664487644065
2018-05-03 00:00:00+00:00,-0.0037001705287753595,0.010431902138879564
2018-05-04 00:00:00+00:00,0.015324651381062537,0.008754300256341533
2018-05-05 00:00:00+00:00,-0.021000607361559176,0.012017511213633942
2018-05-06 00:00:00+00:00,-0.03091182260443226,0.011460574771178133
2018-05-07 00:00:00+00:00,-0.019128940766176328,0.01128061622507771
2018-05-08 00:00:00+00:00,0.013238696159099561,0.009256060145459504
2018-05-09 00:00:00+00:00,-0.033620099379986,0.009116477875095246
2018-05-10 00:00:00+00:00,-0.06923728605972101,0.009131960982801234
2018-05-11 00:00:00+00:00,0.007819349052130775,0.006608837460144075
2018-05-12 00:00:00+00:00,0.024937063074480292,0.006347232910278987
2018-05-13 00:00:00+00:00,-0.0018877884641455012,0.0029425224513797933
2018-05-14 00:00:00+00:00,-0.023514777213858196,0.003067779350715113
2018-05-15 00:00:00+00:00,-0.015722096119123563,0.0018150892992162154
2018-05-16 00:00:00+00:00,-0.035252797433914296,-9.666793124534797e-05
2018-05-17 00:00:00+00:00,0.024366626658270718,-9.397204446134452e-05
2018-05-18 00:00:00+00:00,-0.0007673022782412886,0.0014197589848286437
2018-05-19 00:00:00+00:00,0.035025271141501335,0.00023786918035078258
2018-05-20 00:00:00+00:00,-0.017239379358676032,0.0009559309980589787
2018-05-21 00:00:00+00:00,-0.04941968442854616,-0.0017809668972989148
2018-05-22 00:00:00+00:00,-0.0614132037310231,-0.003586897841488235
2018-05-23 00:00:00+00:00,0.009691684778450949,-0.005100407930731292
2018-05-24 00:00:00+00:00,-0.015701482964916025,-0.005322924862005825
2018-05-25 00:00:00+00:00,-0.016637572977028725,-0.008215807632721851
2018-05-26 00:00:00+00:00,0.0006856153939089893,-0.006134130752919594
2018-05-27 00:00:00+00:00,-0.03324730192128911,-0.007520985677932837
2018-05-28 00:00:00+00:00,0.04977439246110116,-0.007349051005223221
2018-05-29 00:00:00+00:00,-0.011502258272255261,-0.007272067585750375
2018-05-30 00:00:00+00:00,0.014676290629948241,-0.007887189115954351
2018-05-31 00:00:00+00:00,0.0047980835777625686,-0.006815798491554312
2018-06-01 00:00:00+00:00,0.015701092418485274,-0.006046289956928843
2018-06-02 00:00:00+00:00,0.00966903429778121,-0.006160918737742071
2018-06-03 00:00:00+00:00,-0.02990238092152353,-0.007554732930312381
2018-06-04 00:00:00+00:00,0.01826413924492698,-0.008399965523626837
2018-06-05 00:00:00+00:00,0.004428213760098387,-0.00830514333446992
2018-06-06 00:00:00+00:00,0.004200679535545149,-0.007484858782158385
2018-06-07 00:00:00+00:00,-0.011460439324659788,-0.0063521974228042755
2018-06-08 00:00:00+00:00,-0.014801030973021767,-0.006104826408561807
2018-06-09 00:00:00+00:00,-0.10203896206637886,-0.0070093337354044305
2018-06-10 00:00:00+00:00,0.01569440125689603,-0.009216393822062264
2018-06-11 00:00:00+00:00,-0.05104824139361597,-0.006476661973139134
2018-06-12 00:00:00+00:00,-0.0370039988334252,-0.008375616503647093
2018-06-13 00:00:00+00:00,0.053103414004969096,-0.010373715274869851
2018-06-14 00:00:00+00:00,-0.03794424886387482,-0.008599805517801639
2018-06-15 00:00:00+00:00,0.014772409756933058,-0.00906527234522153
2018-06-16 00:00:00+00:00,-0.0053148554896278455,-0.008081578607284218
2018-06-17 00:00:00+00:00,0.03994583692225717,-0.007115838544565301
2018-06-18 00:00:00+00:00,0.004273933248473583,-0.006613283374759286
2018-06-19 00:00:00+00:00,0.0030068038579091905,-0.006450662873897516
2018-06-20 00:00:00+00:00,-0.006330717304896538,-0.007483516657239199
2018-06-21 00:00:00+00:00,-0.10568403652030156,-0.007131624332923731
2018-06-22 00:00:00+00:00,0.017217345713863352,-0.008946603432657777
2018-06-23 00:00:00+00:00,-0.0021176947675520807,-0.006410134095725955
2018-06-24 00:00:00+00:00,0.01857027754616425,-0.0067910818230163756
2018-06-25 00:00:00+00:00,-0.029414314919623763,-0.005685541161368625
2018-06-26 00:00:00+00:00,0.010315950128999773,-0.006097694127258787
2018-06-27 00:00:00+00:00,-0.04668127597212113,-0.00578703816806231
2018-06-28 00:00:00+00:00,0.05709198009629013,-0.006220392169702053
2018-06-29 00:00:00+00:00,0.030531471053254933,-0.005984340955663699
2018-06-30 00:00:00+00:00,-0.005218543750519444,-0.004628414203227886
2018-07-01 00:00:00+00:00,0.03985695716859894,-0.005270183054210714
2018-07-02 00:00:00+00:00,-0.015451421911738095,-0.004139251648054703
2018-07-03 00:00:00+00:00,0.011162758917985016,-0.005144171465158683
2018-07-04 00:00:00+00:00,-0.008810549072613583,-0.005095986799990818
2018-07-05 00:00:00+00:00,0.012265946107273606,-0.004415605127445336
2018-07-06 00:00:00+00:00,0.022025674267196038,-0.0046090952286599604
2018-07-07 00:00:00+00:00,-0.006664176929376708,-0.0040414352123019715
2018-07-08 00:00:00+00:00,-0.0074741155247473046,-0.004391914453105903
2018-07-09 00:00:00+00:00,-0.056378715333870844,-0.004263323362786145
2018-07-10 00:00:00+00:00,0.012806506870763457,-0.005604538987329663
2018-07-11 00:00:00+00:00,-0.02019288416513909,-0.0018998464409702342
2018-07-12 00:00:00+00:00,-0.005776124470449062,-0.00305750080942298
2018-07-13 00:00:00+00:00,0.006003277950393127,-0.001597109940933725
2018-07-14 00:00:00+00:00,0.01602890327287021,-0.0002097784317782951
2018-07-15 00:00:00+00:00,0.05665782588138413,-0.0014057303908782592
2018-07-16 00:00:00+00:00,0.08467399780455231,0.0016459494396139649
2018-07-17 00:00:00+00:00,0.008770518023085927,0.0039008393766339407
2018-07-18 00:00:00+00:00,0.011356449556526371,0.004355206264140837
2018-07-19 00:00:00+00:00,-0.017385233876318296,0.0034329679620204883
2018-07-20 00:00:00+00:00,0.008312848021665431,0.002734285151543331
2018-07-21 00:00:00+00:00,-0.000539423559931862,0.0029054478665032097
2018-07-22 00:00:00+00:00,0.04316948630123818,0.003092263793760135
2018-07-23 00:00:00+00:00,0.08395789593441805,0.007893990336390449
2018-07-24 00:00:00+00:00,-0.026744079248489427,0.010046911311247053
2018-07-25 00:00:00+00:00,-0.031767795354452844,0.009252511811861977
2018-07-26 00:00:00+00:00,0.0333480736191305,0.007628703008616264
2018-07-27 00:00:00+00:00,0.004443880416030055,0.009653296187285757
2018-07-28 00:00:00+00:00,-0.0017084411348431416,0.009463874583641571
2018-07-29 00:00:00+00:00,-0.004526120762385233,0.010914611191295701
2018-07-30 00:00:00+00:00,-0.05571943212300745,0.008926930518435204
2018-07-31 00:00:00+00:00,-0.016478468479517616,0.006144643319200934
2018-08-01 00:00:00+00:00,-0.010425539018219965,0.005781419940846155
2018-08-02 00:00:00+00:00,-0.014310535167938454,0.004159403934819738
2018-08-03 00:00:00+00:00,-0.05669974692594515,0.004196206733006824
2018-08-04 00:00:00+00:00,0.002045029831224454,0.0020070936412671407
2018-08-05 00:00:00+00:00,-0.012804807950120178,0.0023572736059070776
2018-08-06 00:00:00+00:00,-0.03145801506411594,0.0015485396040556651
2018-08-07 00:00:00+00:00,-0.06693124102441672,-0.0001767406969543988
2018-08-08 00:00:00+00:00,0.03820894146407916,-0.002120839538729883
2018-08-09 00:00:00+00:00,-0.06089716005807588,-0.0006471925390903197
2018-08-10 00:00:00+00:00,0.014275845289050793,-0.0007929488205162887
2018-08-11 00:00:00+00:00,0.012117513516413325,-0.0007455508070231488
2018-08-12 00:00:00+00:00,-0.009873689099787697,0.0002967200859301549
2018-08-13 00:00:00+00:00,-0.009372432278416554,0.00016454058175794086
2018-08-14 00:00:00+00:00,0.012698440598050809,-0.0003314500707843069
2018-08-15 00:00:00+00:00,0.007089674188074824,-0.0004388843506171908
2018-08-16 00:00:00+00:00,0.042303907787184514,-0.002037856985885233
2018-08-17 00:00:00+00:00,-0.030301914856385892,-0.0034046340832196782
2018-08-18 00:00:00+00:00,0.01392429626744729,-0.004665035143847801
2018-08-19 00:00:00+00:00,-0.03498370080450286,-0.0045822013789793845
2018-08-20 00:00:00+00:00,0.03536494630884235,-0.005149893860533725
2018-08-21 00:00:00+00:00,-0.018552205695518964,-0.004277245528689308
2018-08-22 00:00:00+00:00,0.025474181105966665,-0.0048583030169340536
2018-08-23 00:00:00+00:00,0.023720980623560095,-0.005429119313555716
2018-08-24 00:00:00+00:00,0.0077523928581904045,-0.007372245613905972
2018-08-25 00:00:00+00:00,-0.005008332859462783,-0.0062594561911098485
2018-08-26 00:00:00+00:00,0.03066527580341294,-0.005396247723529524
2018-08-27 00:00:00+00:00,0.023951519482311667,-0.005482789588552671
2018-08-28 00:00:00+00:00,-0.00636408895371865,-0.0048535109089951995
2018-08-29 00:00:00+00:00,-0.006618146509982381,-0.005003693096700862
2018-08-30 00:00:00+00:00,0.0037682104884151357,-0.005071177798236254
2018-08-31 00:00:00+00:00,0.026572118202576434,-0.003152221584964557
2018-09-01 00:00:00+00:00,0.01406723781038366,-0.0017634929823163617
2018-09-02 00:00:00+00:00,-0.005353932417026641,-0.0009734034072001158
2018-09-03 00:00:00+00:00,0.01313648688962843,-0.0006844807378158639
2018-09-04 00:00:00+00:00,-0.09382468079600059,0.0015683009981703807
2018-09-05 00:00:00+00:00,-0.02784530097444282,-0.001524270312385266
2018-09-06 00:00:00+00:00,-0.0186613529871007,-0.0020094475067182543
2018-09-07 00:00:00+00:00,-0.03346578254922683,-0.001596651955846795
2018-09-08 00:00:00+00:00,0.010575965464806103,-0.0005171210372922825
2018-09-09 00:00:00+00:00,0.009741528192618532,-0.001408507359849478
2018-09-10 00:00:00+00:00,-0.0027112132106275055,0.0008701600030761484
2018-09-11 00:00:00+00:00,0.006919708808448277,0.00032219037405426784
2018-09-12 00:00:00+00:00,0.023197672069711572,0.00015451925444249208
2018-09-13 00:00:00+00:00,-0.0016584378543225142,0.001221337356684404
2018-09-14 00:00:00+00:00,0.00590075752350927,0.0014701758864938891
2018-09-15 00:00:00+00:00,-0.0015299589158246363,0.0012508957873151299
2018-09-16 00:00:00+00:00,-0.04019927018530822,0.0009728431065441795
2018-09-17 00:00:00+00:00,0.013946832938243503,-0.0016885497312781668
2018-09-18 00:00:00+00:00,0.008711324587229896,-0.00026117077016108955
2018-09-19 00:00:00+00:00,0.015540650347711349,-0.00042933114694229576
2018-09-20 00:00:00+00:00,0.040307259479099855,0.0012004866321613883
2018-09-21 00:00:00+00:00,-0.00533598851616901,0.0013599160892664693
2018-09-22 00:00:00+00:00,-0.0022410766543128346,0.001786245675697113
2018-09-23 00:00:00+00:00,-0.019054874732466587,0.000892205102784871
2018-09-24 00:00:00+00:00,-0.020547306519356212,-0.00048766119902244134
2018-09-25 00:00:00+00:00,0.0027229108273374436,-0.0014005547273303967
2018-09-26 00:00:00+00:00,0.03406224730404617,-0.0011511597696916797
2018-09-27 00:00:00+00:00,-0.008188455738146416,-0.0010415800438648014
2018-09-28 00:00:00+00:00,-0.005774351391320209,-0.0020783534380731266
2018-09-29 00:00:00+00:00,0.004566311217711672,-0.0020593296457376933
2018-09-30 00:00:00+00:00,-0.00226013037565842,-0.0016985406867798204
2018-10-01 00:00:00+00:00,-0.013065175876137758,-0.0018930032952983223
2018-10-02 00:00:00+00:00,-0.002422562456494859,-0.003171625684934264
2018-10-03 00:00:00+00:00,0.012788840788173772,-0.003703554725801313
