ts,close,pos,dpos,ret_next,cost,pnl,equity
2017-12-11 00:00:00+00:00,16587.97,1.0,0.0,-0.014450448123927373,0.0,-0.014450448123927373,2.507482550193131
2017-12-12 00:00:00+00:00,16349.99,1.0,0.0,-0.019560099985030277,0.0,-0.019560099985030277,2.458435940800635
2017-12-13 00:00:00+00:00,16033.29,1.0,0.0,0.018641634950173014,0.0,0.018641634950173014,2.5042652061574255
2017-12-14 00:00:00+00:00,16334.98,1.0,0.0,0.07116547407737528,0.0,0.07116547407737528,2.6824824267690945
2017-12-15 00:00:00+00:00,17539.83,1.0,0.0,0.08535329760674237,0.0,0.08535329760674237,2.9114411476659736
2017-12-16 00:00:00+00:00,19102.66,1.0,0.0,-0.012783254721405513,0.0,-0.012783254721405513,2.874223453868978
2017-12-17 00:00:00+00:00,18860.02,1.0,0.0,-0.000199913724900469,0.0,-0.000199913724900469,2.873648857152119
2017-12-18 00:00:00+00:00,18856.25,1.0,0.0,-0.08641541756711746,0.0,-0.08641541756711746,2.6253212912200485
2017-12-19 00:00:00+00:00,17295.2,1.0,0.0,-0.04773672736985368,0.0,-0.04773672736985368,2.499997044482805
2017-12-20 00:00:00+00:00,16488.98,1.0,0.0,-0.06232720654434054,0.0,-0.06232720654434054,2.3441792123310843
2017-12-21 00:00:00+00:00,15492.64,1.0,0.0,-0.15060228417488197,0.0,-0.15060228417488197,1.9911404684387473
2017-12-22 00:00:00+00:00,13326.61,1.0,0.0,-0.0019987530413327903,0.0,-0.0019987530413327903,1.9871606703717346
2017-12-23 00:00:00+00:00,13300.0,1.0,0.0,0.014925650216675024,0.0,0.014925650216675024,2.0168203354620364
2017-12-24 00:00:00+00:00,13500.0,1.0,0.0,0.014657971046752039,0.0,0.014657971046752039,2.0463828295457396
2017-12-25 00:00:00+00:00,13699.34,1.0,0.0,0.135612810748734,0.0,0.135612810748734,2.3238985569283845
2017-12-26 00:00:00+00:00,15689.01,1.0,0.0,-0.014705070911332996,0.0,-0.014705070911332996,2.2897254638580082
2017-12-27 00:00:00+00:00,15459.99,1.0,0.0,-0.08627408516599466,0.0,-0.08627408516599466,2.092181494182376
2017-12-28 00:00:00+00:00,14182.11,1.0,0.0,0.01378054307232901,0.0,0.01378054307232901,2.121012891378086
2017-12-29 00:00:00+00:00,14378.9,1.0,0.0,-0.1448439630656395,0.0,-0.1448439630656395,1.8137969784775732
2017-12-30 00:00:00+00:00,12440.01,1.0,0.0,0.0976713898061643,0.0,0.0976713898061643,1.9909530501916992
2017-12-31 00:00:00+00:00,13716.36,1.0,0.0,-0.02482822627531256,0.0,-0.02482822627531256,1.941521217358016
2018-01-01 00:00:00+00:00,13380.0,1.0,0.0,0.09239180672703995,0.0,0.09239180672703995,2.120901870428605
2018-01-02 00:00:00+00:00,14675.11,1.0,0.0,0.016516890986130406,0.0,0.016516890986130406,2.1559325754147545
2018-01-03 00:00:00+00:00,14919.51,1.0,0.0,0.00934192500328912,0.0,0.00934192500328912,2.176073135846427
2018-01-04 00:00:00+00:00,15059.54,1.0,0.0,0.11886894796584535,0.0,0.11886894796584535,2.43474066020123
2018-01-05 00:00:00+00:00,16960.39,1.0,0.0,0.006429609063577146,0.0,0.006429609063577146,2.4503950908175196
2018-01-06 00:00:00+00:00,17069.79,1.0,0.0,-0.05538832719388509,0.0,-0.05538832719388509,2.314671805773029
2018-01-07 00:00:00+00:00,16150.03,-1.0,2.0,-0.0803902390303346,0.0006000000000000001,0.0797902390303346,2.4993600224324353
2018-01-08 00:00:00+00:00,14902.54,-1.0,0.0,-0.03430346163979081,0.0,0.03430346163979081,2.585096723085973
2018-01-09 00:00:00+00:00,14400.0,-1.0,0.0,0.03460873212019244,0.0,-0.03460873212019244,2.4956298030919033
2018-01-10 00:00:00+00:00,14907.09,1.0,2.0,-0.11868653745400337,0.0006000000000000001,-0.11928653745400337,2.197934765114054
2018-01-11 00:00:00+00:00,13238.78,-1.0,2.0,0.0371616133478323,0.0006000000000000001,-0.037761613347832304,2.1149372023500583
2018-01-12 00:00:00+00:00,13740.01,-1.0,0.0,0.03363392751303351,0.0,-0.03363392751303351,2.0438035577915987
2018-01-13 00:00:00+00:00,14210.0,-1.0,0.0,-0.05311056742925224,0.0,0.05311056742925224,2.1523511244598352
2018-01-14 00:00:00+00:00,13474.99,-1.0,0.0,0.004807722923947821,0.0,-0.004807722923947821,2.142003216618385
2018-01-15 00:00:00+00:00,13539.93,-1.0,0.0,-0.21688030836860683,0.0,0.21688030836860683,2.606561534765128
2018-01-16 00:00:00+00:00,10900.0,-1.0,0.0,0.008112873027979361,0.0,-0.008112873027979361,2.585414831993963
2018-01-17 00:00:00+00:00,10988.79,-1.0,0.0,-0.0024436523697719537,0.0,0.0024436523697719537,2.591732687075009
2018-01-18 00:00:00+00:00,10961.97,-1.0,0.0,0.045737003132394705,0.0,-0.045737003132394705,2.4731946010479295
2018-01-19 00:00:00+00:00,11474.98,-1.0,0.0,0.10927147038888485,0.0,-0.10927147038888485,2.2029449904335707
2018-01-20 00:00:00+00:00,12799.94,-1.0,0.0,-0.10448814913361737,0.0,0.10448814913361737,2.4331266351271488
2018-01-21 00:00:00+00:00,11530.0,-1.0,0.0,-0.06911213271797756,0.0,0.06911213271797756,2.6012852060537024
2018-01-22 00:00:00+00:00,10760.05,-1.0,0.0,0.0036300037587384537,0.0,-0.0036300037587384537,2.5918425309781767
2018-01-23 00:00:00+00:00,10799.18,-1.0,0.0,0.04974665754802565,0.0,-0.04974665754802565,2.4629070281711973
2018-01-24 00:00:00+00:00,11349.99,-1.0,0.0,-0.015513561588170077,0.0,0.015513561588170077,2.501115488038668
2018-01-25 00:00:00+00:00,11175.27,-1.0,0.0,-0.0077496753105048555,0.0,0.0077496753105048555,2.520498320985043
2018-01-26 00:00:00+00:00,11089.0,-1.0,0.0,0.03561049430441798,0.0,-0.03561049430441798,2.43074212988131
2018-01-27 00:00:00+00:00,11491.0,-1.0,0.0,0.0332879848959351,0.0,-0.0332879848959351,2.349827622575908
2018-01-28 00:00:00+00:00,11879.95,-1.0,0.0,-0.05439509158249756,0.0,0.05439509158249756,2.4776467113090073
2018-01-29 00:00:00+00:00,11251.0,-1.0,0.0,-0.09439858760924658,0.0,0.09439858760924658,2.7115330614512723
2018-01-30 00:00:00+00:00,10237.51,-1.0,0.0,0.0046378199753878135,0.0,-0.0046378199753878135,2.6989574592549492
2018-01-31 00:00:00+00:00,10285.1,-1.0,0.0,-0.10883108990254975,0.0,0.10883108990254975,2.992687941146282
2018-02-01 00:00:00+00:00,9224.52,-1.0,0.0,-0.0388488171614263,0.0,0.0388488171614263,3.108950327793079
2018-02-02 00:00:00+00:00,8873.03,-1.0,0.0,0.036182797328356386,0.0,-0.036182797328356386,2.996459808178615
2018-02-03 00:00:00+00:00,9199.96,-1.0,0.0,-0.11691913886065741,0.0,0.11691913886065741,3.3468033085814293
2018-02-04 00:00:00+00:00,8184.81,-1.0,0.0,-0.1649796637633152,0.0,0.1649796637633152,3.8989577931131443
2018-02-05 00:00:00+00:00,6939.99,-1.0,0.0,0.09768501368551519,0.0,-0.09768501368551519,3.5180880477336407
2018-02-06 00:00:00+00:00,7652.14,-1.0,0.0,-0.0069686875933516745,0.0,0.0069686875933516745,3.542604504264201
2018-02-07 00:00:00+00:00,7599.0,-1.0,0.0,0.024056254565827828,0.0,-0.024056254565827828,3.457382708483573
2018-02-08 00:00:00+00:00,7784.02,-1.0,0.0,0.10940012537559518,0.0,-0.10940012537559518,3.0791446067040553
2018-02-09 00:00:00+00:00,8683.92,-1.0,0.0,-0.017417198432918113,0.0,0.017417198432918113,3.1327746793226696
2018-02-10 00:00:00+00:00,8533.98,-1.0,0.0,-0.05666101093024345,0.0,0.05666101093024345,3.3102808596697613
2018-02-11 00:00:00+00:00,8063.88,-1.0,0.0,0.0989934683256255,0.0,-0.0989934683256255,2.9825846762391186
2018-02-12 00:00:00+00:00,8903.0,-1.0,0.0,-0.04163900046148683,0.0,0.04163900046148683,3.1067765209494627
2018-02-13 00:00:00+00:00,8539.9,-1.0,0.0,0.10126438517398562,0.0,-0.10126438517398562,2.7921707066825414
2018-02-14 00:00:00+00:00,9449.99,-1.0,0.0,0.05658040964951283,0.0,-0.05658040964951283,2.6341885442870736
2018-02-15 00:00:00+00:00,10000.09,-1.0,0.0,0.0158623806909155,0.0,-0.0158623806909155,2.5924040427859434
2018-02-16 00:00:00+00:00,10159.98,-1.0,0.0,0.08302780550417488,0.0,-0.08302780550417488,2.3771624241332754
2018-02-17 00:00:00+00:00,11039.55,1.0,2.0,-0.0612730128352883,0.0006000000000000001,-0.0618730128352883,2.230080222953312
2018-02-18 00:00:00+00:00,10383.43,-1.0,2.0,0.07149725369905191,0.0006000000000000001,-0.07209725369905191,2.0692975633498087
2018-02-19 00:00:00+00:00,11153.0,-1.0,0.0,0.004293647239373755,0.0,-0.004293647239373755,2.060412729579489
2018-02-20 00:00:00+00:00,11200.99,-1.0,0.0,-0.07058749628237315,0.0,0.07058749628237315,2.2058521054688356
2018-02-21 00:00:00+00:00,10437.6,-1.0,0.0,-0.06190638874009302,0.0,0.06190638874009302,2.342408443413142
2018-02-22 00:00:00+00:00,9811.04,-1.0,0.0,0.032095696112001804,0.0,-0.032095696112001804,2.267227213843167
2018-02-23 00:00:00+00:00,10131.04,-1.0,0.0,-0.04404423244020528,0.0,0.04404423244020528,2.3670854962444343
2018-02-24 00:00:00+00:00,9694.51,-1.0,0.0,-0.010838857005756708,0.0,0.010838857005756708,2.3927419974586286
2018-02-25 00:00:00+00:00,9590.0,-1.0,0.0,0.0737503929610206,0.0,-0.0737503929610206,2.2162763348917176
2018-02-26 00:00:00+00:00,10324.0,-1.0,0.0,0.023457690816911736,0.0,-0.023457690816911736,2.1642876098629893
2018-02-27 00:00:00+00:00,10569.04,-1.0,0.0,-0.023190388304421106,0.0,0.023190388304421106,2.2144782799381595
2018-02-28 00:00:00+00:00,10326.76,-1.0,0.0,0.055857385947900795,0.0,-0.055857385947900795,2.09078331198241
2018-03-01 00:00:00+00:00,10920.0,-1.0,0.0,0.010838486719455531,0.0,-0.010838486719455531,2.0681223848222294
2018-03-02 00:00:00+00:00,11039.0,1.0,2.0,0.0378191028154955,0.0006000000000000001,0.037219102815495494,2.1450960444979557
2018-03-03 00:00:00+00:00,11464.48,1.0,0.0,0.004396973420938366,0.0,0.004396973420938366,2.154527974790973
2018-03-04 00:00:00+00:00,11515.0,1.0,0.0,-0.005311519300983392,0.0,-0.005311519300983392,2.1430841578683624
2018-03-05 00:00:00+00:00,11454.0,1.0,0.0,-0.06655627045932455,0.0,-0.06655627045932455,2.000448469040182
2018-03-06 00:00:00+00:00,10716.48,1.0,0.0,-0.07823839517044462,0.0,-0.07823839517044462,1.843936591201305
2018-03-07 00:00:00+00:00,9910.0,1.0,0.0,-0.06658406963284946,0.0,-0.06658406963284946,1.7211597888141983
2018-03-08 00:00:00+00:00,9271.64,1.0,0.0,-0.0048263101126284624,0.0,-0.0048263101126284624,1.7128529379199948
2018-03-09 00:00:00+00:00,9227.0,1.0,0.0,-0.05077207700814945,0.0,-0.05077207700814945,1.6258878366522858
2018-03-10 00:00:00+00:00,8770.22,1.0,0.0,0.08345736243611412,0.0,0.08345736243611412,1.761580147116245
2018-03-11 00:00:00+00:00,9533.57,1.0,0.0,-0.04310680129324851,0.0,-0.04310680129324851,1.6856440617523736
2018-03-12 00:00:00+00:00,9131.34,1.0,0.0,0.002041426556296244,0.0,0.002041426556296244,1.689085180304498
2018-03-13 00:00:00+00:00,9150.0,1.0,0.0,-0.11328497041551877,0.0,-0.11328497041551877,1.4977372156244118
2018-03-14 00:00:00+00:00,8170.0,1.0,0.0,0.00865036001644981,0.0,0.00865036001644981,1.510693181749598
2018-03-15 00:00:00+00:00,8240.98,-1.0,2.0,0.0023053186445256557,0.0006000000000000001,-0.0029053186445256556,1.5063041366825032
2018-03-16 00:00:00+00:00,8260.0,-1.0,0.0,-0.0541264105387409,0.0,0.0541264105387409,1.5878349727807841
2018-03-17 00:00:00+00:00,7824.8,-1.0,0.0,0.04561449986886501,0.0,-0.04561449986886501,1.5154066746230959
2018-03-18 00:00:00+00:00,8189.99,-1.0,0.0,0.04884952639645057,0.0,-0.04884952639645057,1.4413797762697376
2018-03-19 00:00:00+00:00,8600.0,-1.0,0.0,0.03540979355182472,0.0,-0.03540979355182472,1.3903408159622508
2018-03-20 00:00:00+00:00,8909.98,-1.0,0.0,-0.0028075352046723623,0.0,0.0028075352046723623,1.3942442467495577
2018-03-21 00:00:00+00:00,8885.0,-1.0,0.0,-0.018412710167135415,0.0,0.018412710167135415,1.4199160619671534
2018-03-22 00:00:00+00:00,8722.9,-1.0,0.0,0.01987815248285507,0.0,-0.01987815248285507,1.3916907539745151
2018-03-23 00:00:00+00:00,8898.03,-1.0,0.0,-0.040265939888987745,0.0,0.040265939888987745,1.447728490218113
2018-03-24 00:00:00+00:00,8546.86,-1.0,0.0,-0.009015745963031563,0.0,0.009015745963031563,1.4607808425093627
2018-03-25 00:00:00+00:00,8470.15,-1.0,0.0,-0.040467134614262434,0.0,0.040467134614262434,1.5198944575051248
2018-03-26 00:00:00+00:00,8134.23,-1.0,0.0,-0.04253315653105183,0.0,0.04253315653105183,1.5845403663768682
2018-03-27 00:00:00+00:00,7795.51,-1.0,0.0,0.019535947550117783,0.0,-0.019535947550117783,1.5535848688882854
2018-03-28 00:00:00+00:00,7949.3,-1.0,0.0,-0.11437878800473733,0.0,0.11437878800473733,1.7312820232542263
2018-03-29 00:00:00+00:00,7090.14,-1.0,0.0,-0.03588372967026032,0.0,0.03588372967026032,1.7934068793596623
2018-03-30 00:00:00+00:00,6840.23,-1.0,0.0,0.012159282162466312,0.0,-0.012159282162466312,1.77160033908142
2018-03-31 00:00:00+00:00,6923.91,-1.0,0.0,-0.016146619389951766,0.0,0.016146619389951766,1.800205695467677
2018-04-01 00:00:00+00:00,6813.01,-1.0,0.0,0.03504429913185447,0.0,-0.03504429913185447,1.7371187485768396
2018-04-02 00:00:00+00:00,7056.0,-1.0,0.0,0.048305487829903626,0.0,-0.048305487829903626,1.6532063800083636
2018-04-03 00:00:00+00:00,7405.21,-1.0,0.0,-0.08583488829500219,0.0,0.08583488829500219,1.7951091649649664
2018-04-04 00:00:00+00:00,6796.1,-1.0,0.0,-0.003735577645429089,0.0,0.003735577645429089,1.8018149346327144
2018-04-05 00:00:00+00:00,6770.76,-1.0,0.0,-0.025333107675319155,0.0,0.025333107675319155,1.8474605063827632
2018-04-06 00:00:00+00:00,6601.39,-1.0,0.0,0.043632297701988065,0.0,-0.043632297701988065,1.766851559575605
2018-04-07 00:00:00+00:00,6895.8,-1.0,0.0,0.017565746540391558,0.0,-0.017565746540391558,1.7358154929056042
2018-04-08 00:00:00+00:00,7018.0,-1.0,0.0,-0.034100075718871636,0.0,0.034100075718871636,1.7950069326476759
2018-04-09 00:00:00+00:00,6782.72,-1.0,0.0,0.008979543142650925,0.0,-0.008979543142650925,1.7788885904546086
2018-04-10 00:00:00+00:00,6843.9,-1.0,0.0,0.015929090097948517,0.0,-0.015929090097948517,1.7505525138230444
2018-04-11 00:00:00+00:00,6953.79,-1.0,0.0,0.1304830873003553,0.0,-0.1304830873003553,1.5221350173380157
2018-04-12 00:00:00+00:00,7923.0,-1.0,0.0,-0.0057707523435404084,0.0,0.0057707523435404084,1.530918881556504
2018-04-13 00:00:00+00:00,7877.41,-1.0,0.0,0.01531861438260762,0.0,-0.01531861438260762,1.507467325558887
2018-04-14 00:00:00+00:00,7999.01,-1.0,0.0,0.0435423780251849,0.0,-0.0435423780251849,1.4418286134087874
2018-04-15 00:00:00+00:00,8355.0,1.0,2.0,-0.0353363699242184,0.0006000000000000001,-0.035936369924218406,1.3900145269900064
2018-04-16 00:00:00+00:00,8064.92,-1.0,2.0,-0.022559035249718917,0.0006000000000000001,0.021959035249718917,1.4205379049858013
2018-04-17 00:00:00+00:00,7885.02,1.0,2.0,0.03587128166057241,0.0006000000000000001,0.035271281660572404,1.470642097542075
2018-04-18 00:00:00+00:00,8173.0,-1.0,2.0,0.012765354792547257,0.0006000000000000001,-0.013365354792547256,1.4509864441355693
2018-04-19 00:00:00+00:00,8278.0,-1.0,0.0,0.06760445539741866,0.0,-0.06760445539741866,1.3528932957907471
2018-04-20 00:00:00+00:00,8856.98,-1.0,0.0,0.006564174841322767,0.0,-0.006564174841322767,1.3440126676555233
2018-04-21 00:00:00+00:00,8915.31,1.0,2.0,-0.014494390964488346,0.0006000000000000001,-0.015094390964488346,1.3237256149887058
2018-04-22 00:00:00+00:00,8787.02,1.0,0.0,0.01658970964796147,0.0,0.01658970964796147,1.3456858385949377
2018-04-23 00:00:00+00:00,8934.01,1.0,0.0,0.0739778829272808,0.0,0.0739778829272808,1.4452368280194137
2018-04-24 00:00:00+00:00,9619.99,1.0,0.0,-0.08116955625089872,0.0,-0.08116955625089872,1.3279275960116215
2018-04-25 00:00:00+00:00,8869.99,1.0,0.0,0.04367811806931954,0.0,0.04367811806931954,1.3859289743377248
